ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe
1783464000,2026-07-07,1,8.25,0.4976744186046511,3.627030805576908,BUILDING,OVERNIGHT,26.75,8.25,16.5,29397.75,29389.25,-8.5,-18.5,STOP,0.2,0.0
1783465380,2026-07-07,-1,10.133333333333333,0.2888888888888888,-5.231239240946203,BUILDING,OVERNIGHT,-26.0,10.133333333333333,20.266666666666666,29368.0,29378.5,-10.5,-22.5,STOP,1.6,11.75
1783466280,2026-07-07,1,11.966666666666669,0.3577981651376147,1.814721597970162,BUILDING,OVERNIGHT,29.25,11.966666666666669,23.933333333333337,29397.5,29385.25,-12.25,-26.0,STOP,13.2,9.5
1783467480,2026-07-07,-1,10.65,0.6428571428571429,-2.43967644331405,BUILDING,OVERNIGHT,-45.0,10.65,21.3,29348.75,29359.75,-11.0,-23.5,STOP,6.3,82.75
1783471320,2026-07-08,1,19.416666666666668,0.1428571428571428,1.8794560963240283,VIOLENT-WHIPSAW,OVERNIGHT,24.5,19.416666666666668,38.833333333333336,29497.5,29536.33,38.83,76.17,TARGET,2.9,51.25
1783473180,2026-07-08,1,14.75,0.1757575757575757,1.8068036017079845,NORMAL-CHOP,OVERNIGHT,21.75,14.75,29.5,29555.75,29540.75,-15.0,-31.5,STOP,1.7,0.0
1783474020,2026-07-08,-1,13.9,0.4739130434782608,-2.1141471224946797,CLEAN-TREND,OVERNIGHT,-54.5,13.9,27.8,29490.25,29462.45,27.8,54.1,TARGET,5.5,64.25
1783477140,2026-07-08,1,17.066666666666666,0.1139240506329113,2.822338343170234,VIOLENT-WHIPSAW,OVERNIGHT,15.75,17.066666666666666,34.13333333333333,29425.0,29407.5,-17.5,-36.5,STOP,12.2,50.5
1783483200,2026-07-08,-1,9.25,0.5426008968609866,-2.659753037092298,BUILDING,OVERNIGHT,-30.25,9.25,18.5,29456.25,29465.75,-9.5,-20.5,STOP,1.2,28.0
1783485180,2026-07-08,-1,10.066666666666666,0.3399339933993399,-1.8313284459909889,BUILDING,OVERNIGHT,-25.75,10.066666666666666,20.133333333333333,29412.0,29391.87,20.13,38.77,TARGET,5.1,35.75
