ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe,far_depletion,imb_signed
1785956160,2026-08-05,-1,11.433333333333334,0.1929824561403508,-2.836845511002043,NORMAL-CHOP,US,-13.75,17.15,34.3,29727.5,29745.0,-17.5,-36.5,STOP,4.6,53.75,0.5162635529608006,-0.07007368388927851
1785956700,2026-08-05,1,13.25,0.1457286432160804,5.7863680462755145,NORMAL-CHOP,US,14.5,19.875,39.75,29772.5,29752.25,-20.25,-42.0,STOP,24.0,7.5,0.5141972121837893,-0.10197037565031761
1785958500,2026-08-05,-1,12.55,0.5049019607843137,-2.7203529434486167,CLEAN-TREND,US,-51.5,18.825000000000003,37.650000000000006,29717.0,29736.25,-19.25,-40.0,STOP,2.1,186.25,0.46113294354452217,0.08129483616461296
1785959160,2026-08-05,-1,14.166666666666666,0.4657534246575342,-6.849198182306531,CLEAN-TREND,US,-51.0,21.25,42.5,29692.5,29714.0,-21.5,-44.5,STOP,2.8,161.75,0.5349674925320682,-0.07535012512432122
1785968460,2026-08-05,1,10.6,0.4450867052023121,2.7113818850119564,BUILDING,OVERNIGHT,38.5,15.9,31.8,29609.75,29641.55,31.8,62.1,TARGET,10.5,69.0,0.446439890133108,0.030692802559626715
1785970200,2026-08-05,-1,9.466666666666669,0.3660377358490566,-3.4162857131316624,BUILDING,OVERNIGHT,-24.25,14.200000000000005,28.40000000000001,29638.75,29610.35,28.4,55.3,TARGET,41.8,72.25,0.525352733686067,-0.03622113307651217
1785974400,2026-08-06,-1,12.033333333333331,0.2161383285302593,-3.377278585961304,BUILDING,OVERNIGHT,-18.75,18.05,36.1,29561.5,29580.0,-18.5,-38.5,STOP,1.3,36.5,0.5174654752233956,-0.029013515166284122
1785974880,2026-08-06,1,16.133333333333333,0.0926365795724465,2.0521660994565845,VIOLENT-WHIPSAW,OVERNIGHT,9.75,24.2,48.4,29592.5,29568.0,-24.5,-50.5,STOP,1.7,16.25,0.4826266646257462,-0.02964526423443896
1785977520,2026-08-06,-1,14.1,0.1417624521072797,-4.374753219985555,NORMAL-CHOP,OVERNIGHT,-18.5,21.15,42.3,29545.25,29502.95,42.3,83.1,TARGET,13.0,91.0,0.49139280125195617,-0.011344794055591459
1785979200,2026-08-06,-1,14.0,0.1923076923076923,-3.5068397666345885,NORMAL-CHOP,OVERNIGHT,-25.0,21.0,42.0,29480.25,29501.5,-21.25,-44.0,STOP,12.6,26.0,0.5094910591471802,-0.018256101921234013
1785982200,2026-08-06,1,13.35,0.3161592505854801,3.626964591549713,BUILDING,OVERNIGHT,33.75,20.025,40.05,29544.0,29523.5,-20.5,-42.5,STOP,3.0,77.0,0.4994057837052687,0.06706732508367508
1785985620,2026-08-06,-1,9.383333333333333,0.3511450381679389,-2.53959269100534,BUILDING,OVERNIGHT,-23.0,14.075,28.15,29579.5,29551.35,28.15,54.8,TARGET,12.5,56.75,0.474440219687368,0.02230379353210616
1785988740,2026-08-06,1,11.633333333333333,0.362126245847176,3.3334648967547698,BUILDING,OVERNIGHT,27.25,17.45,34.9,29581.0,29563.25,-17.75,-37.0,STOP,0.4,19.5,0.5136228756406798,-0.03134944956620921
1785996360,2026-08-06,-1,13.333333333333334,0.0496453900709219,-3.625102457811084,NORMAL-CHOP,OVERNIGHT,-5.25,20.0,40.0,29539.75,29499.75,40.0,78.5,TARGET,7.4,55.75,0.4516975083782602,0.09747339389098514
1785997020,2026-08-06,-1,10.483333333333333,0.816793893129771,-2.6345619015637016,BUILDING,OVERNIGHT,-53.5,15.724999999999998,31.45,29488.75,29504.75,-16.0,-33.5,STOP,4.7,4.75,0.4747265740467041,0.042049262261510775
1786001760,2026-08-06,-1,9.65,0.4329501915708812,-2.433375202453794,BUILDING,PRE-OPEN,-28.25,14.475,28.950000000000003,29521.5,29536.25,-14.75,-31.0,STOP,12.5,77.25,0.5212778360732191,-0.04454179628934929
1786003800,2026-08-06,-1,17.166666666666668,0.4085470085470085,-6.418192915313028,CLEAN-TREND,PRE-OPEN,-59.75,25.75,51.5,29449.75,29475.75,-26.0,-53.5,STOP,5.8,12.0,0.4524442966411706,0.14643756084378093
1786015560,2026-08-06,1,12.3,0.6323119777158774,4.413039661517952,BUILDING,PRE-OPEN,56.75,18.450000000000003,36.900000000000006,29462.75,29499.65,36.9,72.3,TARGET,4.1,53.25,0.4408011629785172,0.08017102675452778
1786016880,2026-08-06,-1,14.95,0.3193473193473193,-4.541629698466878,BUILDING,PRE-OPEN,-34.25,22.425,44.85,29461.75,29416.9,44.85,88.2,TARGET,20.1,73.5,0.44525862068965516,0.08960320559580667
1786021200,2026-08-06,-1,12.4,0.4597156398104265,-2.6891277106766585,CLEAN-TREND,PRE-OPEN,-48.5,18.6,37.2,29376.75,29395.75,-19.0,-39.5,STOP,1.0,135.75,0.5053622497616778,0.052149778741375497
1786021500,2026-08-06,-1,13.733333333333333,0.4522968197879858,-4.024343544046879,CLEAN-TREND,PRE-OPEN,-64.0,20.6,41.2,29367.5,29326.3,41.2,80.9,TARGET,24.0,126.5,0.5284544627514404,-0.034168740588470324
1786023360,2026-08-06,1,34.75,0.2017857142857143,5.742350897177585,BUILDING,US,56.5,52.125,104.25,29414.0,29518.25,104.25,207.0,TARGET,11.0,252.5,0.5221462544589774,-0.05904027319231471
1786024260,2026-08-06,1,35.55,0.5153846153846153,2.390237429440032,CLEAN-TREND,US,134.0,53.325,106.65,29548.25,29494.5,-53.75,-109.0,STOP,2.9,118.25,0.5296205901930331,-0.0774683780428851
1786025220,2026-08-06,1,36.41666666666666,0.2052505966587112,3.454953158035482,BUILDING,US,43.0,54.62499999999999,109.24999999999996,29560.25,29669.5,109.25,217.0,TARGET,52.1,118.0,0.4832265769189013,0.03723937308809233
1786036440,2026-08-06,-1,17.233333333333334,0.2774193548387096,-2.481592168266488,BUILDING,US,-32.25,25.85,51.7,29524.25,29550.5,-26.25,-54.0,STOP,4.8,31.0,0.5109206734415289,-0.020329567708168177
1786037940,2026-08-06,-1,16.133333333333333,0.1111111111111111,-2.431861879860859,VIOLENT-WHIPSAW,US,-11.75,24.2,48.4,29511.5,29536.0,-24.5,-50.5,STOP,20.1,18.25,0.49840578583093553,-0.021107771515017314
1786045800,2026-08-06,-1,13.266666666666667,0.4569536423841059,-5.3562022165781125,CLEAN-TREND,US,-51.75,19.9,39.8,29480.25,29500.5,-20.25,-42.0,STOP,2.5,5.25,0.497802519777322,0.02970160470192538
1786055520,2026-08-06,-1,9.45,0.6015325670498084,-2.046841347156391,BUILDING,OVERNIGHT,-39.25,14.175,28.35,29532.5,29547.0,-14.5,-30.5,STOP,8.1,3.25,0.47503045066991473,0.02086153769711003
1786058340,2026-08-06,1,6.883333333333334,0.1216931216931216,3.8759759129354414,DEAD-CHOP,OVERNIGHT,5.75,10.325,20.65,29572.75,29593.4,20.65,39.8,TARGET,5.2,46.5,0.5405257393209201,0.027101287147450182
1786060140,2026-08-06,1,9.2,0.1119402985074626,2.208453512021295,DEAD-CHOP,OVERNIGHT,7.5,13.8,27.6,29595.75,29578.5,-17.25,-36.0,STOP,10.0,23.5,0.4908779931584949,-0.03525289568945587
1786061700,2026-08-07,-1,16.516666666666666,0.3445378151260504,-4.793316744252856,BUILDING,OVERNIGHT,-41.0,24.775,49.55,29545.5,29570.75,-25.25,-52.0,STOP,18.8,49.25,0.5234497505345688,-0.05508140916199127
1786065600,2026-08-07,-1,16.283333333333335,0.6259541984732825,-6.304074408910403,CLEAN-TREND,OVERNIGHT,-82.0,24.425000000000004,48.85000000000001,29486.75,29511.5,-24.75,-51.0,STOP,6.0,3.75,0.5193037974683544,-0.015281758831664721
1786068180,2026-08-07,1,13.45,0.3141486810551558,4.089634489166941,BUILDING,OVERNIGHT,32.75,20.175,40.35,29543.0,29522.5,-20.5,-42.5,STOP,1.9,5.5,0.539760348583878,-0.0844650629362567
1786070340,2026-08-07,-1,12.083333333333334,0.4906542056074766,-2.9565125760409763,BUILDING,OVERNIGHT,-52.5,18.125,36.25,29485.75,29504.25,-18.5,-38.5,STOP,4.0,9.75,0.5083346562946499,-0.053615683100728936
1786075200,2026-08-07,-1,7.8,0.3958333333333333,-2.299267717238895,BUILDING,OVERNIGHT,-19.0,11.7,23.4,29483.0,29495.0,-12.0,-25.5,STOP,5.4,28.0,0.5279203139148808,-0.16497353599074996
1786075980,2026-08-07,-1,8.5,0.2254901960784313,-6.989189287503516,BUILDING,OVERNIGHT,-11.5,12.75,25.5,29476.5,29489.5,-13.0,-27.5,STOP,6.4,21.5,0.5773491998358637,-0.08418275838372029
1786076460,2026-08-07,1,11.6,0.175531914893617,3.172562643169801,NORMAL-CHOP,OVERNIGHT,16.5,17.4,34.8,29509.5,29491.75,-17.75,-37.0,STOP,4.7,47.5,0.4541775079502747,0.0210102072278479
1786078860,2026-08-07,1,7.716666666666667,0.3990610328638497,2.7400707605166934,BUILDING,OVERNIGHT,21.25,11.575,23.15,29517.25,29540.4,23.15,44.8,TARGET,6.7,39.75,0.5148612945838837,0.005382431339029851
1786090380,2026-08-07,1,10.633333333333333,0.3562005277044855,4.345733412570576,BUILDING,PRE-OPEN,33.75,15.95,31.9,29619.75,29603.25,-16.5,-34.5,STOP,4.4,29.0,0.4596112966899484,0.13236070499601493
1786091400,2026-08-07,1,9.1,0.0476190476190476,4.717315237319396,DEAD-CHOP,PRE-OPEN,3.0,13.65,27.3,29632.25,29618.25,-14.0,-29.5,STOP,5.6,18.25,0.46908212560386475,0.10812135018241334
1786095720,2026-08-07,-1,7.466666666666667,0.1093117408906882,-3.0960110419529907,DEAD-CHOP,PRE-OPEN,-6.75,11.2,22.4,29625.75,29603.35,22.4,43.3,TARGET,34.0,33.5,0.4930936927941421,0.010586040968231939
1786099980,2026-08-07,-1,6.683333333333334,0.3377483443708609,-2.5059469383152986,BUILDING,PRE-OPEN,-12.75,10.025,20.05,29605.0,29615.5,-10.5,-22.5,STOP,6.2,2.75,0.5292038690476191,0.0008869208830894349
1786101900,2026-08-07,1,7.283333333333333,0.2688172043010752,2.6748259775998218,BUILDING,PRE-OPEN,12.5,10.925,21.85,29652.25,29641.0,-11.25,-24.0,STOP,26.7,20.75,0.5079464988198269,0.055084607117982846
1786103880,2026-08-07,-1,8.033333333333333,0.9292035398230089,-2.0124349702223454,BUILDING,PRE-OPEN,-52.5,12.05,24.1,29613.75,29626.25,-12.5,-26.5,STOP,1.7,17.75,0.507764430120129,0.040672322233575295
1786106700,2026-08-07,1,22.5,0.7119476268412439,2.9678918712728763,CLEAN-TREND,PRE-OPEN,108.75,33.75,67.5,29824.5,29790.5,-34.0,-69.5,STOP,18.2,42.75,0.5368570271364925,-0.05337335420420748
1786110960,2026-08-07,-1,38.53333333333333,0.075268817204301,-3.391161027321081,VIOLENT-WHIPSAW,US,-21.0,57.8,115.6,29693.75,29578.15,115.6,229.7,TARGET,15.1,129.5,0.48794878232488076,0.006761823741561383
1786116360,2026-08-07,1,17.15,0.5630630630630631,2.070822858741561,CLEAN-TREND,US,62.5,25.725,51.45,29818.75,29792.75,-26.0,-53.5,STOP,52.2,36.25,0.4961838607323557,0.030159818950170857
1786119900,2026-08-07,-1,18.866666666666667,0.7413479052823315,-5.639404945140306,CLEAN-TREND,US,-101.75,28.3,56.6,29720.75,29749.5,-28.75,-59.0,STOP,13.1,51.75,0.47260529258292955,0.059135476396301886
1786127700,2026-08-07,-1,12.016666666666667,0.3535911602209944,-2.59142334589978,BUILDING,US,-32.0,18.025,36.05,29692.75,29711.25,-18.5,-38.5,STOP,15.9,16.0,0.5242086306019256,-0.07685592870593223
1786129140,2026-08-07,1,11.0,0.4521963824289405,4.752952190940617,BUILDING,US,43.75,16.5,33.0,29724.0,29757.0,33.0,64.5,TARGET,1.4,136.5,0.5116325181758097,-0.07632563195262652
1786130100,2026-08-07,1,13.95,0.6489151873767258,2.222497419523456,CLEAN-TREND,US,82.25,20.925,41.85,29820.75,29799.5,-21.25,-44.0,STOP,2.4,39.75,0.5241563311220075,-0.06878649826211905
1786322100,2026-08-10,-1,14.583333333333334,0.3432203389830508,-3.204593772312029,BUILDING,OVERNIGHT,-40.5,21.875,43.75,29834.5,29790.75,43.75,86.0,TARGET,20.5,46.5,0.5750972762645914,-0.04848516730863041
1786326360,2026-08-10,1,12.316666666666666,0.4465753424657534,2.14380367609332,BUILDING,OVERNIGHT,40.75,18.475,36.95,29884.25,29865.5,-18.75,-39.0,STOP,28.6,11.0,0.5470183486238532,-0.029915896530477253
1786341180,2026-08-10,1,5.933333333333334,0.3866666666666666,2.1371950018645056,BUILDING,OVERNIGHT,14.5,8.9,17.8,29923.75,29941.55,17.8,34.1,TARGET,7.5,40.0,0.4521877205363444,-0.0037230674110014603
1786342080,2026-08-10,1,6.316666666666666,0.3953488372093023,2.401784729178459,BUILDING,OVERNIGHT,21.25,9.475,18.95,29945.25,29935.5,-9.75,-21.0,STOP,11.5,18.5,0.4941088739746458,-0.020634119177458467
1786345800,2026-08-10,-1,9.033333333333331,0.2044609665427509,-2.9138513398528967,BUILDING,PRE-OPEN,-13.75,13.549999999999995,27.099999999999994,29898.75,29912.75,-14.0,-29.5,STOP,3.2,12.0,0.5885985224390782,-0.11267890047703837
1786356180,2026-08-10,1,7.416666666666667,0.2328767123287671,3.1972480109497767,BUILDING,PRE-OPEN,12.75,11.125,22.25,29956.5,29945.0,-11.5,-24.5,STOP,4.5,2.75,0.52101506740682,-0.013160493496555889
1786356660,2026-08-10,-1,8.716666666666667,0.1969111969111969,-2.516128723626464,DEAD-CHOP,PRE-OPEN,-12.75,13.075,26.15,29925.75,29939.25,-13.5,-28.5,STOP,8.8,53.25,0.4926324737886087,-0.012078429971819895
1786358400,2026-08-10,-1,7.316666666666666,0.6090909090909091,-4.554958523361793,BUILDING,PRE-OPEN,-33.5,10.975,21.95,29914.25,29925.5,-11.25,-24.0,STOP,9.5,62.5,0.4392570281124498,0.033426796229331195
1786362120,2026-08-10,-1,9.816666666666666,0.2363636363636363,-2.234634041185782,BUILDING,PRE-OPEN,-16.25,14.725,29.45,29881.5,29852.05,29.45,57.4,TARGET,5.6,101.25,0.4928223185265439,-0.024965386397683635
1786364160,2026-08-10,-1,11.183333333333334,0.2779220779220779,-2.672839584490115,BUILDING,PRE-OPEN,-26.75,16.775,33.55,29835.0,29801.45,33.55,65.6,TARGET,17.2,64.0,0.5423064704013555,-0.06668616165085119
1786365300,2026-08-10,-1,9.666666666666666,0.6305220883534136,-2.259584589398989,BUILDING,PRE-OPEN,-39.25,14.5,29.0,29793.25,29808.0,-14.75,-31.0,STOP,0.9,66.5,0.49649259547934527,-0.0207799795162395
1786366260,2026-08-10,-1,11.066666666666666,0.4125412541254125,-3.1346591062673363,BUILDING,PRE-OPEN,-31.25,16.6,33.2,29778.25,29795.25,-17.0,-35.5,STOP,8.3,59.25,0.4906508189592695,0.013594600878666888
1786368840,2026-08-10,-1,24.616666666666667,0.3703703703703703,-22.03639974451549,BUILDING,US,-75.0,36.925,73.85,29740.5,29777.75,-37.25,-76.0,STOP,0.8,21.5,0.4687000368958308,0.06589647089198486
1786370760,2026-08-10,1,30.28333333333333,0.2757201646090535,2.5887685535702305,BUILDING,US,50.25,45.425,90.85,29857.25,29811.5,-45.75,-93.0,STOP,18.4,42.75,0.501043659766916,-0.06826090105538517
1786383420,2026-08-10,-1,8.25,0.5178571428571429,-2.1713928254877106,BUILDING,US,-29.0,12.375,24.75,29765.25,29778.0,-12.75,-27.0,STOP,4.1,23.0,0.5053715874620829,-0.04997374215911766
1786387320,2026-08-10,1,7.95,0.4007782101167315,2.573120600386233,BUILDING,US,25.75,11.925,23.85,29771.75,29759.5,-12.25,-26.0,STOP,6.4,24.75,0.4916704701049749,0.027781094965550493
1786388220,2026-08-10,1,7.533333333333333,0.1931330472103004,2.048494065995233,DEAD-CHOP,US,11.25,11.3,22.6,29783.0,29771.25,-11.75,-25.0,STOP,43.5,13.5,0.5078708946772367,-0.02406343759292401
1786391400,2026-08-10,-1,10.633333333333333,0.2578313253012048,-10.648571629532167,BUILDING,US,-26.75,15.95,31.9,29748.5,29764.75,-16.25,-34.0,STOP,57.3,25.75,0.5015355217361632,-0.025767711499649574
1786401060,2026-08-10,-1,7.783333333333333,0.425287356321839,-3.5429474265190186,BUILDING,OVERNIGHT,-27.75,11.675,23.35,29732.25,29708.9,23.35,45.2,TARGET,48.8,29.75,0.5342465753424658,-0.0583885661088534
1786406100,2026-08-10,-1,7.9,0.4923857868020304,-4.004634946405577,BUILDING,OVERNIGHT,-24.25,11.85,23.700000000000003,29685.0,29697.25,-12.25,-26.0,STOP,3.5,19.0,0.5156608097784569,-0.09311780336098696
1786406520,2026-08-11,-1,11.7,0.4576271186440678,-3.4196683545748585,BUILDING,OVERNIGHT,-47.25,17.549999999999997,35.099999999999994,29671.0,29689.0,-18.0,-37.5,STOP,2.0,3.5,0.5015151515151515,-0.011002884324950068
1786410120,2026-08-11,-1,8.616666666666667,0.1721311475409836,-2.66415735018983,DEAD-CHOP,OVERNIGHT,-10.5,12.925,25.85,29775.25,29788.5,-13.25,-28.0,STOP,6.9,11.0,0.5870634825393015,-0.12760277638140116
1786418820,2026-08-11,1,6.066666666666666,0.4318181818181818,2.702656420812011,BUILDING,OVERNIGHT,19.0,9.1,18.2,29846.25,29836.75,-9.5,-20.5,STOP,3.5,4.5,0.5780414656408919,-0.08241793572825631
1786422660,2026-08-11,1,4.75,0.3875,2.6961317251055488,BUILDING,OVERNIGHT,15.5,7.125,14.25,29861.25,29853.5,-7.75,-17.0,STOP,2.2,0.25,0.5404563022067074,-0.08293011363185332
1786425600,2026-08-11,-1,6.283333333333333,0.2452830188679245,-2.188593217929503,BUILDING,OVERNIGHT,-13.0,9.425,18.85,29820.0,29801.15,18.85,36.2,TARGET,10.4,37.25,0.5595032769920663,-0.08520744312549673
1786427460,2026-08-11,-1,7.533333333333333,0.7282608695652174,-3.153535920520804,BUILDING,OVERNIGHT,-33.5,11.3,22.6,29789.5,29801.25,-11.75,-25.0,STOP,4.7,57.25,0.5140912347743014,-0.1192495033493816
1786428600,2026-08-11,1,7.083333333333333,0.4077669902912621,3.546998193651812,BUILDING,OVERNIGHT,21.0,10.625,21.25,29820.5,29809.5,-11.0,-23.5,STOP,6.8,7.0,0.5175020542317174,0.013021178086953715
1786435740,2026-08-11,-1,13.2,0.086859688195991,-2.062571539777198,NORMAL-CHOP,PRE-OPEN,-9.75,19.8,39.6,29748.0,29721.5,26.5,51.5,TIME,60.0,30.5,0.5074520212331564,0.031344617119015754
1786443420,2026-08-11,1,7.433333333333334,0.1607142857142857,2.309406472182905,DEAD-CHOP,PRE-OPEN,9.0,11.15,22.3,29771.75,29794.05,22.3,43.1,TARGET,4.7,115.25,0.5145340552864064,-0.003728738566461429
1786443960,2026-08-11,1,9.533333333333331,0.7560975609756098,4.015593233739858,BUILDING,PRE-OPEN,62.0,14.299999999999995,28.599999999999994,29818.0,29803.25,-14.75,-31.0,STOP,12.8,69.0,0.4893415442918048,0.047532382463811196
1786446060,2026-08-11,1,8.333333333333334,0.6595744680851063,5.757238496737261,BUILDING,PRE-OPEN,54.25,12.5,25.0,29873.25,29860.5,-12.75,-27.0,STOP,1.2,13.75,0.47534059945504087,0.04666875390748592
1786447920,2026-08-11,-1,7.85,0.5935828877005348,-2.984583818115272,BUILDING,PRE-OPEN,-27.75,11.775,23.55,29822.5,29834.75,-12.25,-26.0,STOP,9.6,12.0,0.5092602861262061,-0.005066904511199697
1786454880,2026-08-11,1,9.516666666666667,0.2319391634980988,2.1371654497977643,BUILDING,PRE-OPEN,15.25,14.275000000000002,28.550000000000004,29844.25,29829.5,-14.75,-31.0,STOP,1.0,-0.5,0.4633998790078645,0.006424123262744601
1786455300,2026-08-11,-1,22.633333333333333,0.7005347593582888,-15.336799478768077,CLEAN-TREND,US,-131.0,33.95,67.9,29698.5,29732.75,-34.25,-70.0,STOP,1.4,62.5,0.4739708325641499,-0.0014051097278063233
1786456860,2026-08-11,1,29.2,0.4232121922626026,3.380578209822451,CLEAN-TREND,US,90.25,43.8,87.6,29755.0,29788.75,33.75,66.0,TIME,60.0,50.0,0.494879693614187,-0.012697661147323533
1786460880,2026-08-11,-1,15.483333333333333,0.541371158392435,-2.4135015655867,CLEAN-TREND,US,-57.25,23.225,46.45,29726.75,29680.3,46.45,91.4,TARGET,25.1,79.75,0.4520166898470097,0.08621647003448622
1786464060,2026-08-11,-1,11.183333333333334,0.1705882352941176,-2.030320478409546,NORMAL-CHOP,US,-14.5,16.775,33.55,29657.25,29674.5,-17.25,-36.0,STOP,4.4,41.25,0.48809377685037436,-0.011559091577021412
1786465500,2026-08-11,-1,12.633333333333333,0.4418604651162791,-4.463927988172316,CLEAN-TREND,US,-42.75,18.95,37.9,29634.75,29654.0,-19.25,-40.0,STOP,10.5,61.75,0.5029173008625063,0.0002524106056795889
1786471560,2026-08-11,-1,9.216666666666669,0.4063604240282685,-2.25003642927271,BUILDING,US,-28.75,13.825000000000005,27.65000000000001,29605.5,29577.85,27.65,53.8,TARGET,14.5,72.0,0.5010711597475537,-0.024069279424305413
1786472820,2026-08-11,-1,10.366666666666667,0.6395759717314488,-7.731736111076831,BUILDING,US,-45.25,15.55,31.1,29561.75,29577.75,-16.0,-33.5,STOP,21.2,28.25,0.4972070323984242,0.002317250912374636
1786476600,2026-08-11,1,9.2,0.44,2.185134321649714,BUILDING,US,27.5,13.8,27.6,29631.75,29659.35,27.6,53.7,TARGET,9.0,45.75,0.4862080244221544,-0.0410725436831858
1786488180,2026-08-11,-1,6.766666666666667,0.2669683257918552,-2.5713197893966875,BUILDING,OVERNIGHT,-14.75,10.15,20.3,29640.0,29650.5,-10.5,-22.5,STOP,9.5,6.25,0.4587032553134248,0.0018626301126094945
1786492200,2026-08-11,1,5.183333333333334,0.4409937888198758,4.114460891146442,BUILDING,OVERNIGHT,17.75,7.775,15.55,29656.5,29648.25,-8.25,-18.0,STOP,9.0,25.0,0.5095315904139434,0.008028505714391357
1786492860,2026-08-12,-1,9.816666666666666,0.0638297872340425,-7.3260052091651,DEAD-CHOP,OVERNIGHT,-4.5,14.725,29.45,29633.75,29648.75,-15.0,-31.5,STOP,0.6,8.0,0.4839598997493734,0.015827865269149186
1786494180,2026-08-12,1,10.6,0.5958188153310104,3.3125818659730086,BUILDING,OVERNIGHT,42.75,15.9,31.8,29672.75,29656.5,-16.25,-34.0,STOP,6.6,8.75,0.5223391812865497,-0.039326007957247555
1786501800,2026-08-12,1,6.733333333333333,0.4560669456066946,5.980151827814709,BUILDING,OVERNIGHT,27.25,10.1,20.2,29683.5,29703.7,20.2,38.9,TARGET,28.9,27.0,0.5482807865538833,-0.07244001169460619
1786506780,2026-08-12,-1,4.75,0.2436974789915966,-2.4579509889399107,BUILDING,OVERNIGHT,-7.25,7.125,14.25,29688.25,29695.75,-7.5,-16.5,STOP,4.0,5.25,0.5264654959188722,-0.07541520270568651
1786510020,2026-08-12,1,4.8,0.4558823529411764,3.504965850989985,BUILDING,OVERNIGHT,15.5,7.199999999999999,14.4,29704.0,29696.5,-7.5,-16.5,STOP,18.2,12.75,0.540626902008521,-0.07399587278560617
1786511700,2026-08-12,-1,5.9,0.492822966507177,-5.9178786862508455,BUILDING,OVERNIGHT,-25.75,8.850000000000001,17.700000000000003,29685.25,29694.5,-9.25,-20.0,STOP,14.4,17.25,0.47144372064838663,0.07919420285551416
1786514400,2026-08-12,1,4.6,0.6058394160583942,2.393390778684404,BUILDING,OVERNIGHT,20.75,6.9,13.8,29721.0,29713.75,-7.25,-16.0,STOP,10.3,28.0,0.58008008008008,-0.2166909681759667
1786516680,2026-08-12,1,5.583333333333333,0.6352201257861635,3.5704560985964835,BUILDING,OVERNIGHT,25.25,8.375,16.75,29724.5,29715.75,-8.75,-19.0,STOP,2.4,30.25,0.5534038255910657,-0.11741860574052021
1786521600,2026-08-12,1,4.816666666666666,0.6880733944954128,7.040949582744071,BUILDING,PRE-OPEN,18.75,7.225,14.45,29753.75,29768.2,14.45,27.4,TARGET,1.3,45.75,0.46188017769240003,-0.01533068141246701
1786525740,2026-08-12,1,5.1,0.3617021276595745,3.0473530000630817,BUILDING,PRE-OPEN,12.75,7.649999999999999,15.3,29811.0,29826.3,15.3,29.1,TARGET,13.7,38.0,0.49187432286023836,-0.015057213608162466
1786531680,2026-08-12,-1,5.816666666666666,0.4814814814814814,-9.038095879818512,BUILDING,PRE-OPEN,-22.75,8.725,17.45,29808.5,29791.05,17.45,33.4,TARGET,0.0,26.25,0.5082282913165266,0.018817423859284848
1786537620,2026-08-12,1,9.683333333333334,0.2413793103448276,3.309219094141616,BUILDING,PRE-OPEN,17.5,14.525,29.05,29855.0,29884.05,29.05,56.6,TARGET,1.4,132.5,0.4712241169305725,0.05263461003078089
1786541220,2026-08-12,1,10.033333333333331,0.719626168224299,3.275672691637821,BUILDING,PRE-OPEN,57.75,15.049999999999995,30.099999999999994,29983.0,29967.5,-15.5,-32.5,STOP,2.7,18.5,0.5359526271266096,-0.021964288362271905
1786542480,2026-08-12,1,33.71666666666667,0.2032967032967033,3.3468139724062533,BUILDING,US,55.5,50.575,101.15,29967.25,29916.25,-51.0,-103.5,STOP,2.6,2.0,0.5378738621586476,-0.06892258415801016
1786543800,2026-08-12,1,26.53333333333333,0.1111111111111111,2.3556249667563125,VIOLENT-WHIPSAW,US,24.0,39.8,79.6,29925.75,29885.5,-40.25,-82.0,STOP,2.2,20.5,0.46223817074188434,0.03526754238667896
1786544760,2026-08-12,1,22.466666666666665,0.1165980795610425,2.3452877325874364,VIOLENT-WHIPSAW,US,21.25,33.7,67.39999999999999,29942.5,29908.5,-34.0,-69.5,STOP,2.8,1.75,0.47050784059847506,-0.014810576480634847
1786548720,2026-08-12,-1,15.966666666666669,0.3558558558558558,-2.994026308628888,BUILDING,US,-39.5,23.950000000000003,47.900000000000006,29843.5,29867.75,-24.25,-50.0,STOP,36.8,24.75,0.5253133747109651,-0.0927393768733905
1786553400,2026-08-12,1,9.95,0.7125382262996942,3.3560674351117696,BUILDING,US,58.25,14.925,29.85,29911.75,29896.5,-15.25,-32.0,STOP,21.3,12.75,0.4159512108472971,0.15869127650541046
1786560060,2026-08-12,1,6.8,0.4351851851851852,3.2104073438688183,BUILDING,US,23.5,10.2,20.4,29925.75,29915.25,-10.5,-22.5,STOP,3.6,1.75,0.4698355575548558,0.03915964295956954
1786561020,2026-08-12,-1,7.233333333333333,0.5276752767527675,-2.131282659043748,BUILDING,US,-35.75,10.85,21.7,29886.5,29897.75,-11.25,-24.0,STOP,1.5,61.0,0.47650390326037045,0.05045182546087636
1786561860,2026-08-12,-1,8.25,0.176,-2.740171644128114,DEAD-CHOP,US,-11.0,12.375,24.75,29884.25,29897.0,-12.75,-27.0,STOP,5.3,58.75,0.5101014983083615,-0.006096237842926924
1786562400,2026-08-12,-1,8.033333333333333,0.4838709677419355,-2.391966584415151,BUILDING,US,-22.5,12.05,24.1,29876.75,29852.65,24.1,46.7,TARGET,13.1,51.25,0.5224656874548519,-0.06640716079548903
1786565100,2026-08-12,1,16.3,0.3395872420262664,3.762067059160872,BUILDING,OVERNIGHT,45.25,24.450000000000003,48.900000000000006,29895.0,29870.25,-24.75,-51.0,STOP,1.1,1.0,0.49515619897681507,-0.043393036380146376
1786572960,2026-08-12,-1,7.85,0.4035087719298245,-3.0273216766354487,BUILDING,OVERNIGHT,-17.25,11.775,23.55,29799.75,29812.0,-12.25,-26.0,STOP,55.4,19.25,0.41058394160583944,0.17316213670841255
1786577520,2026-08-12,-1,4.3,0.2835820895522388,-2.1626788682482783,BUILDING,OVERNIGHT,-9.5,6.449999999999999,12.9,29795.75,29802.5,-6.75,-15.0,STOP,4.0,2.75,0.526934248745709,-0.010858706256343961
