ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe
1785936480,2026-08-05,1,12.683333333333334,0.2832080200501253,2.6107344483063795,BUILDING,PRE-OPEN,28.25,12.683333333333334,25.366666666666667,29961.0,29986.37,25.37,49.23,TARGET,1.2,112.25
1785936660,2026-08-05,-1,17.2,0.5506958250497018,-3.364784829262557,CLEAN-TREND,US,69.25,17.2,34.4,29984.0,29949.6,34.4,67.3,TARGET,0.3,74.5
1785936900,2026-08-05,1,26.466666666666665,0.4532019704433497,2.854949771536656,CLEAN-TREND,US,92.0,26.466666666666665,52.93333333333333,30008.75,29982.0,-26.75,-55.0,STOP,0.2,64.5
1785937080,2026-08-05,1,37.18333333333333,0.2098569157392686,5.612919724454509,BUILDING,US,66.0,37.18333333333333,74.36666666666666,29973.0,30047.37,74.37,147.23,TARGET,4.6,100.25
1785937800,2026-08-05,-1,46.48333333333333,0.0131362889983579,-5.363405539102254,VIOLENT-WHIPSAW,US,4.0,46.48333333333333,92.96666666666665,30012.75,29919.78,92.97,184.43,TARGET,11.5,94.75
1785938700,2026-08-05,1,44.516666666666666,0.103161397670549,3.530444479797227,VIOLENT-WHIPSAW,US,-31.0,44.516666666666666,89.03333333333333,29978.75,29933.75,-45.0,-91.5,STOP,16.5,52.25
1785939780,2026-08-05,-1,34.333333333333336,0.3378995433789954,-3.368111148287745,BUILDING,US,-74.0,34.333333333333336,68.66666666666667,29922.0,29956.75,-34.75,-71.0,STOP,0.5,134.25
1786022700,2026-08-06,-1,14.7,0.3723076923076923,-3.1385273406577303,BUILDING,PRE-OPEN,-30.25,14.7,29.4,29335.0,29350.0,-15.0,-31.5,STOP,3.1,94.0
1786023000,2026-08-06,1,18.75,0.1575757575757575,2.7551903214873827,VIOLENT-WHIPSAW,US,-13.0,18.75,37.5,29330.5,29311.5,-19.0,-39.5,STOP,0.4,228.0
1786023120,2026-08-06,1,23.133333333333333,0.6084656084656085,4.66091524023833,CLEAN-TREND,US,-86.25,23.133333333333333,46.266666666666666,29263.25,29309.52,46.27,91.03,TARGET,1.7,295.25
1786023300,2026-08-06,-1,32.13333333333333,0.0792996910401647,-2.539433905954496,VIOLENT-WHIPSAW,US,19.25,32.13333333333333,64.26666666666667,29369.5,29402.0,-32.5,-66.5,STOP,0.4,2.5
1786023420,2026-08-06,1,35.85,0.2553956834532374,3.653448068406601,BUILDING,US,71.0,35.85,71.7,29421.5,29385.25,-36.25,-74.0,STOP,1.3,157.5
1786023600,2026-08-06,1,42.2,0.3040847201210287,2.6076986583376893,BUILDING,US,100.5,42.2,84.4,29436.5,29520.9,84.4,167.3,TARGET,7.1,161.0
1786025220,2026-08-06,1,36.41666666666666,0.2052505966587112,3.454953158035482,BUILDING,US,43.0,36.41666666666666,72.83333333333331,29560.25,29633.08,72.83,144.17,TARGET,9.2,106.25
1786026240,2026-08-06,-1,25.3,0.3042328042328042,-2.5339961660825807,BUILDING,US,57.5,25.3,50.6,29632.75,29582.15,50.6,99.7,TARGET,1.5,100.0
1786109100,2026-08-07,1,15.6,0.432712215320911,2.954709579394648,CLEAN-TREND,PRE-OPEN,-52.25,15.6,31.2,29714.75,29698.75,-16.0,-33.5,STOP,1.7,107.0
1786109400,2026-08-07,1,20.666666666666668,0.0197368421052631,8.79945829515278,VIOLENT-WHIPSAW,US,-3.0,20.666666666666668,41.333333333333336,29726.25,29705.25,-21.0,-43.5,STOP,0.2,95.5
1786109640,2026-08-07,-1,27.433333333333334,0.3785166240409207,-4.122738671729716,BUILDING,US,74.0,27.433333333333334,54.86666666666667,29805.0,29750.13,54.87,108.23,TARGET,0.6,188.5
1786109760,2026-08-07,-1,35.916666666666664,0.0489381348107109,-7.704392055658494,VIOLENT-WHIPSAW,US,-13.25,35.916666666666664,71.83333333333333,29721.75,29758.0,-36.25,-74.0,STOP,1.4,108.25
1786109940,2026-08-07,-1,43.65,0.005259203606311,-3.26530851359568,VIOLENT-WHIPSAW,US,1.75,43.65,87.3,29732.25,29776.25,-44.0,-89.5,STOP,3.9,118.75
1786110360,2026-08-07,-1,49.61666666666667,0.0134874759152215,-8.092423015301586,VIOLENT-WHIPSAW,US,-5.25,49.61666666666667,99.23333333333333,29735.5,29785.5,-50.0,-101.5,STOP,3.9,171.25
1786110960,2026-08-07,-1,38.53333333333333,0.075268817204301,-3.391161027321081,VIOLENT-WHIPSAW,US,-21.0,38.53333333333333,77.06666666666666,29693.75,29616.68,77.07,152.63,TARGET,8.0,129.5
1786368420,2026-08-10,-1,13.4,0.1004784688995215,-3.838065150263023,NORMAL-CHOP,PRE-OPEN,-10.5,13.4,26.8,29794.0,29807.75,-13.75,-29.0,STOP,1.7,75.0
1786368660,2026-08-10,-1,17.35,0.0655391120507399,-4.68844552746903,VIOLENT-WHIPSAW,US,7.75,17.35,34.7,29814.0,29831.75,-17.75,-37.0,STOP,0.7,95.0
1786368840,2026-08-10,-1,24.616666666666667,0.3703703703703703,-22.03639974451549,BUILDING,US,-75.0,24.616666666666667,49.233333333333334,29740.5,29765.5,-25.0,-51.5,STOP,0.6,21.5
1786369260,2026-08-10,-1,35.93333333333333,0.2166172106824926,-4.383016482384054,BUILDING,US,-54.75,35.93333333333333,71.86666666666666,29755.25,29791.5,-36.25,-74.0,STOP,3.1,5.25
1786369800,2026-08-10,-1,29.53333333333333,0.1274961597542242,-2.7112119114693733,VIOLENT-WHIPSAW,US,20.75,29.53333333333333,59.06666666666666,29805.25,29835.25,-30.0,-61.5,STOP,14.6,51.0
