t,open,high,low,close,volume,dlt,tvol,nticks,bid5,ask5,bid10,ask10,bid1s,ask1s,bid1p,ask1p,nsnap,atr20,er30,vwap30,hi30,lo30,hi60,lo60,dlt30s,dlt60s,tvol60s,tvol30m,mv30s,mv60s,dbid5_30s,dask5_30s,bid5_5m,ask5_5m,vwap30_10m,pos30,rng_atr,vslope,stretch,bkr_ask,bkr_bid,dask_n,dbid_n,dlt_n,absorb,at,day,hit,secs,revert,cont,farwall,far_refill,push,prog,vs_help,vs_flat,chop,tod
1785870595,29928.75,29931.25,29928.75,29929.75,245.0,-15.0,247.0,141,67.0,57.0,159.0,155.0,1.0,5.0,29929.75,29930.0,20,12.1,0.3242236024844721,29888.98931631073,29931.25,29840.0,29931.25,29823.75,238.0,506.0,3286.0,92402.0,7.25,7.5,11.0,0.0,56.644067796610166,60.389830508474574,29872.91102109102,0.9835616438356164,7.541322314049587,1.3287847289017716,3.3686515445677756,0.8507462686567164,1.1754385964912282,0.0,0.19419509275882707,0.15398660986001217,59.529411764705884,HIGH,2026-08-04,UP,382.3069999217987,False,True,0.8507462686567164,0.0,0.15398660986001217,7.5,-1.3287847289017716,1.3287847289017716,trend,US
1785870655,29927.5,29928.5,29925.5,29926.25,192.0,-59.0,140.0,54,60.0,45.0,137.0,118.0,4.0,1.0,29926.0,29926.25,20,12.025,0.33980582524271846,29892.238132634266,29933.25,29840.0,29933.25,29823.75,-111.0,208.0,2891.0,88352.0,-3.5,-3.5,-6.0,-9.0,56.86440677966102,60.42372881355932,29874.38773066164,0.9249329758713136,7.754677754677754,1.4844409124843443,2.828429718564188,0.75,1.3333333333333333,-0.14894810659186536,-0.10551415797317437,0.07194742303701142,46.22222222222222,HIGH,2026-08-04,UP,53.54699993133545,False,True,0.75,-0.14894810659186536,0.07194742303701142,-3.5,-1.4844409124843443,1.4844409124843443,trend,US
1785870715,29933.25,29933.75,29931.75,29932.0,190.0,-34.0,188.0,115,64.0,66.0,178.0,141.0,4.0,11.0,29932.25,29932.75,20,11.85,0.4010152284263959,29894.686555294924,29936.5,29840.0,29936.5,29823.75,448.0,379.0,2263.0,87307.0,3.0,5.75,-4.0,10.0,57.6271186440678,61.40677966101695,29877.181902064785,0.9533678756476683,8.143459915611814,1.4771859265939664,3.148813899162541,1.03125,0.9696969696969697,0.16284846812034226,-0.06941176470588235,0.16747680070702606,56.148148148148145,HIGH,2026-08-04,DN,73.66400003433228,True,False,1.03125,0.16284846812034226,0.16747680070702606,5.75,-1.4771859265939664,1.4771859265939664,trend,US
1785870800,29926.25,29928.5,29926.0,29927.75,84.0,4.0,87.0,56,57.0,57.0,135.0,153.0,6.0,8.0,29927.25,29927.75,19,11.9,0.44521497919556174,29898.001025779537,29936.5,29840.0,29936.5,29828.25,-70.0,66.0,2177.0,86892.0,3.25,-3.25,5.0,2.0,59.766666666666666,59.28333333333333,29879.138637768065,0.9093264248704663,8.109243697478991,1.5850746228127663,2.499913800038943,1.0,1.0,0.03373629463030644,0.08365867261572783,0.03031694993109784,15.529411764705882,HIGH,2026-08-04,UP,177.30599999427795,False,True,1.0,0.03373629463030644,0.03031694993109784,-3.25,-1.5850746228127663,1.5850746228127663,trend,US
1785870900,29926.25,29931.75,29926.25,29931.5,229.0,-27.0,205.0,109,62.0,137.0,131.0,225.0,12.0,9.0,29931.25,29931.75,19,11.675,0.40896358543417366,29901.721602828522,29936.5,29853.5,29936.5,29840.0,7.0,-120.0,1761.0,84725.0,5.75,1.0,-19.0,88.0,61.65,56.833333333333336,29881.35217457233,0.9397590361445783,7.109207708779443,1.7447047756909546,2.5506121774285218,2.2096774193548385,0.45255474452554745,1.5483870967741935,-0.30819140308191406,-0.06814310051107325,60.0,HIGH,2026-08-04,UP,85.09899997711182,False,True,2.2096774193548385,1.5483870967741935,-0.06814310051107325,1.0,-1.7447047756909546,1.7447047756909546,trend,US
1785870960,29927.0,29930.0,29923.0,29929.75,336.0,-10.0,362.0,160,65.0,51.0,156.0,117.0,6.0,7.0,29929.75,29930.25,20,11.6375,0.35276073619631904,29904.361384758926,29936.5,29868.75,29936.5,29840.0,184.0,121.0,2300.0,82420.0,-1.25,-1.75,5.0,-61.0,62.68333333333333,57.53333333333333,29882.982233839884,0.9003690036900369,5.821697099892589,1.837091378650176,2.1816210733468657,0.7846153846153846,1.2745098039215685,-1.0602549246813442,0.0797660196756182,0.052608695652173916,44.0,HIGH,2026-08-04,UP,17.306999921798706,False,True,0.7846153846153846,-1.0602549246813442,0.052608695652173916,-1.75,-1.837091378650176,1.837091378650176,trend,US
1785871020,29942.75,29945.25,29941.75,29943.0,348.0,-40.0,323.0,143,57.0,56.0,137.0,139.0,4.0,3.0,29943.75,29944.0,20,12.325,0.37202380952380953,29906.985736617036,29945.75,29874.5,29945.75,29840.0,40.0,323.0,3868.0,83335.0,2.0,13.25,5.0,1.0,62.13333333333333,58.96666666666667,29883.921358807307,0.9614035087719298,5.780933062880325,1.8713491123512531,2.9220497673804213,0.9824561403508771,1.0178571428571428,0.016958733747880157,0.08047210300429185,0.08350568769389866,22.666666666666668,HIGH,2026-08-04,DN,112.32699990272522,True,False,0.9824561403508771,0.016958733747880157,0.08350568769389866,13.25,-1.8713491123512531,1.8713491123512531,trend,US
1785871080,29940.25,29940.5,29938.5,29938.75,96.0,30.0,96.0,51,80.0,59.0,190.0,135.0,8.0,6.0,29938.5,29939.0,20,12.3625,0.3353566009104704,29908.55669365934,29945.75,29874.5,29945.75,29840.0,-28.0,-43.0,1975.0,82762.0,1.25,-4.25,10.0,-11.0,62.416666666666664,62.983333333333334,29884.98133320153,0.9017543859649123,5.763397371081901,1.9070059015417138,2.4423301387794836,0.7375,1.3559322033898304,-0.1746493781423657,0.1602136181575434,-0.021772151898734177,8.19047619047619,HIGH,2026-08-04,DN,239.6159999370575,True,False,0.7375,-0.1746493781423657,-0.021772151898734177,-4.25,-1.9070059015417138,1.9070059015417138,trend,US
1785871195,29937.0,29941.25,29936.75,29940.25,227.0,-74.0,186.0,92,58.0,48.0,144.0,138.0,8.0,5.0,29939.75,29940.25,20,12.4625,0.2716417910447761,29911.588968720927,29945.75,29874.5,29945.75,29840.0,-68.0,-81.0,1871.0,79392.0,5.5,6.0,2.0,-4.0,64.63333333333334,66.13333333333334,29888.98931631073,0.9228070175438596,5.717151454363089,1.8134124301061143,2.2997818478694185,0.8275862068965517,1.2083333333333333,-0.06048387096774193,0.030943785456420833,-0.0432923570283271,11.571428571428571,HIGH,2026-08-04,DN,118.5699999332428,True,False,0.8275862068965517,-0.06048387096774193,-0.0432923570283271,6.0,-1.8134124301061143,1.8134124301061143,chop,US
1785871255,29940.0,29940.5,29939.0,29939.25,98.0,36.0,92.0,49,53.0,57.0,137.0,141.0,5.0,4.0,29939.0,29939.5,19,12.7625,0.35135135135135137,29912.90399535746,29945.75,29874.5,29945.75,29840.0,69.0,200.0,1955.0,79152.0,1.25,-1.0,1.0,-7.0,64.15,66.05,29892.238132634266,0.9087719298245615,5.5827619980411365,1.6192644641093408,2.0643294528923724,1.0754716981132075,0.9298245614035088,-0.10598031794095383,0.015588464536243178,0.10230179028132992,100.0,HIGH,2026-08-04,DN,63.56399989128113,True,False,1.0754716981132075,-0.10598031794095383,0.10230179028132992,-1.0,-1.6192644641093408,1.6192644641093408,trend,US
1785871845,29899.25,29900.0,29893.0,29893.25,214.0,113.0,275.0,131,52.0,57.0,140.0,148.0,7.0,2.0,29893.5,29894.0,20,11.5875,0.10317460317460317,29919.23122027457,29945.75,29888.5,29945.75,29840.0,188.0,50.0,3926.0,88939.0,-1.25,2.25,-4.0,1.0,56.61666666666667,61.61666666666667,29912.766843312456,0.08296943231441048,4.94066882416397,0.5578750344866735,-2.2421765069748143,1.0961538461538463,0.9122807017543859,0.016229375169055992,-0.07065057403591404,0.01273560876209883,15.384615384615385,LOW,2026-08-04,UP,6.41100001335144,True,False,0.9122807017543859,-0.07065057403591404,-0.01273560876209883,-2.25,0.5578750344866735,0.5578750344866735,chop,US
1785872575,29939.0,29941.5,29938.5,29940.75,536.0,-190.0,528.0,143,54.0,59.0,140.0,220.0,2.0,2.0,29941.0,29941.25,18,12.4875,0.0016806722689075631,29918.87732321014,29945.75,29888.5,29945.75,29840.0,-341.0,-177.0,2349.0,79682.0,6.5,9.0,11.0,11.0,59.233333333333334,67.6,29918.74202907149,0.9126637554585153,4.584584584584585,0.01083436545748562,1.7515657088976027,1.0925925925925926,0.9152542372881356,0.1627218934911243,0.18570624648283623,-0.07535121328224777,17.7,HIGH,2026-08-04,DN,24.645999908447266,True,False,1.0925925925925926,0.1627218934911243,-0.07535121328224777,9.0,-0.01083436545748562,0.01083436545748562,chop,US
1785872635,29941.25,29944.5,29940.25,29943.5,496.0,159.0,514.0,219,50.0,41.0,142.0,208.0,4.0,1.0,29943.25,29943.5,20,12.5,0.09719934102141681,29919.499681384263,29945.75,29888.5,29945.75,29845.5,442.0,303.0,3741.0,81593.0,13.0,2.75,2.0,-6.0,59.88333333333333,65.91666666666667,29918.408015418187,0.9606986899563319,4.58,0.08733327728608856,1.9200254892589874,0.82,1.2195121951219512,-0.09102402022756004,0.033398274422488175,0.0809943865276664,80.8,HIGH,2026-08-04,DN,92.9079999923706,True,False,0.82,-0.09102402022756004,0.0809943865276664,2.75,-0.08733327728608856,0.08733327728608856,chop,US
1785872695,29947.75,29950.0,29947.0,29950.0,128.0,-11.0,124.0,84,57.0,54.0,159.0,127.0,2.0,2.0,29949.0,29949.25,20,12.575,0.09271523178807947,29920.714443822966,29951.75,29888.5,29951.75,29853.25,87.0,727.0,4157.0,84007.0,4.0,6.5,2.0,-4.0,59.733333333333334,64.6,29918.199485113324,0.9723320158102767,5.029821073558648,0.1999967164725318,2.3288712665633295,0.9473684210526315,1.0555555555555556,-0.061919504643962855,0.033482142857142856,0.17488573490497955,96.93333333333334,HIGH,2026-08-04,DN,12.194000005722046,True,False,0.9473684210526315,-0.061919504643962855,0.17488573490497955,6.5,-0.1999967164725318,0.1999967164725318,chop,US
1785872755,29948.75,29949.75,29947.5,29949.0,154.0,8.0,174.0,71,58.0,71.0,143.0,143.0,3.0,10.0,29948.75,29949.25,20,12.55,0.15024232633279483,29921.52704779154,29951.75,29888.5,29951.75,29868.75,-731.0,-716.0,3742.0,85606.0,6.25,-1.0,-4.0,15.0,60.55,64.93333333333334,29918.179740622603,0.9565217391304348,5.039840637450199,0.26671770270412926,2.1890798572478007,1.2241379310344827,0.8169014084507042,0.23100616016427103,-0.06606110652353427,-0.1913415285943346,358.0,HIGH,2026-08-04,DN,55.765000104904175,True,False,1.2241379310344827,0.23100616016427103,-0.1913415285943346,-1.0,-0.26671770270412926,0.26671770270412926,chop,US
1785873135,29896.25,29896.25,29890.25,29890.75,510.0,-159.0,504.0,231,92.0,47.0,193.0,118.0,6.0,2.0,29890.75,29891.0,20,13.475,0.20588235294117646,29918.626498465976,29956.5,29888.5,29956.5,29874.5,-121.0,-35.0,4364.0,98425.0,-8.0,-13.25,39.0,-1.0,50.36666666666667,49.31666666666667,29918.623521624006,0.03308823529411765,5.046382189239332,0.0002209159161365057,-2.06875684348613,0.5108695652173914,1.9574468085106382,-0.020277120648867858,0.7743216412971542,-0.008020164986251146,2.456140350877193,LOW,2026-08-04,UP,15.26799988746643,True,False,1.9574468085106382,0.7743216412971542,0.008020164986251146,13.25,0.0002209159161365057,0.0002209159161365057,chop,US
1785873215,29895.5,29895.75,29889.5,29890.25,453.0,-96.0,390.0,190,37.0,40.0,125.0,95.0,1.0,2.0,29891.0,29891.25,20,13.9875,0.15223880597014924,29916.673571876963,29956.5,29883.75,29956.5,29874.5,-278.0,-253.0,4591.0,101891.0,-12.75,-8.5,-9.0,-22.0,47.35,48.75,29919.15724653891,0.08934707903780069,5.201072386058981,-0.17756387216783476,-1.8890846739562646,1.0810810810810811,0.925,-0.4512820512820513,-0.1900739176346357,-0.0551078196471357,26.63157894736842,LOW,2026-08-04,DN,37.34500002861023,False,True,0.925,-0.1900739176346357,0.0551078196471357,8.5,-0.17756387216783476,0.17756387216783476,chop,US
1785873280,29885.25,29885.5,29870.25,29878.25,1202.0,-508.0,1196.0,539,23.0,50.0,82.0,122.0,1.0,1.0,29878.25,29878.5,20,14.4375,0.18507890961262555,29914.17433086494,29956.5,29870.25,29956.5,29870.25,-1303.0,-1262.0,6983.0,106779.0,-6.5,-12.5,-38.0,8.0,44.6,47.766666666666666,29920.570683298734,0.0927536231884058,5.974025974025974,-0.44303739801184294,-2.4882653412944333,2.1739130434782608,0.46,0.1674808094905792,-0.852017937219731,-0.1807246169268223,93.48148148148148,LOW,2026-08-04,DN,15.085999965667725,False,True,0.46,-0.852017937219731,0.1807246169268223,12.5,-0.44303739801184294,0.44303739801184294,chop,US
1785873340,29870.75,29872.5,29865.0,29868.25,473.0,-33.0,454.0,236,52.0,46.0,110.0,117.0,7.0,5.0,29867.5,29868.25,20,15.0125,0.2670967741935484,29910.99223292313,29956.5,29865.0,29956.5,29865.0,90.0,785.0,8314.0,112218.0,-6.5,-10.0,21.0,6.0,43.766666666666666,47.333333333333336,29921.373159378254,0.03551912568306011,6.094920899250625,-0.6914855257367993,-2.847109603539075,0.8846153846153846,1.1304347826086956,0.1267605633802817,0.4798172124904798,0.09441905220110657,71.36363636363636,LOW,2026-08-04,DN,31.332000017166138,False,True,1.1304347826086956,0.4798172124904798,-0.09441905220110657,10.0,-0.6914855257367993,0.6914855257367993,chop,US
1785873400,29856.0,29857.75,29854.0,29854.5,312.0,-77.0,308.0,188,70.0,55.0,158.0,132.0,7.0,3.0,29855.0,29855.5,20,15.575,0.23450134770889489,29908.842898299692,29956.5,29854.0,29956.5,29854.0,6.0,-87.0,5183.0,113233.0,-5.75,-13.75,32.0,20.0,44.5,45.28333333333333,29922.165408223766,0.004878048780487805,6.581059390048154,-0.8553778442422811,-3.489110645245074,0.7857142857142857,1.2727272727272727,0.4416635995583364,0.7191011235955056,-0.01678564537912406,5.898305084745763,LOW,2026-08-04,UP,108.09400010108948,True,False,1.2727272727272727,0.7191011235955056,0.01678564537912406,13.75,-0.8553778442422811,0.8553778442422811,chop,US
1785873460,29858.75,29860.75,29855.5,29857.0,316.0,39.0,318.0,180,53.0,47.0,118.0,126.0,4.0,3.0,29855.5,29856.0,20,15.8625,0.2584856396866841,29906.80189252803,29956.5,29851.25,29956.5,29851.25,54.0,84.0,4588.0,115134.0,5.5,2.5,-41.0,-2.0,44.583333333333336,44.53333333333333,29922.138045720178,0.05463182897862233,6.635145784081954,-0.9668181681416751,-3.1395992137450146,0.8867924528301887,1.127659574468085,-0.04491017964071856,-0.919626168224299,0.018308631211857017,24.0,LOW,2026-08-04,UP,55.46199989318848,True,False,1.127659574468085,-0.919626168224299,-0.018308631211857017,-2.5,-0.9668181681416751,0.9668181681416751,chop,US
1785873590,29867.0,29869.5,29858.75,29861.0,1385.0,445.0,1385.0,702,37.0,32.0,91.0,94.0,5.0,1.0,29859.25,29859.75,20,16.425,0.08635794743429287,29902.42710146206,29956.5,29851.25,29956.5,29851.25,1126.0,1634.0,12517.0,124636.0,-29.75,-10.25,-10.0,-17.0,46.9,43.483333333333334,29921.822547053805,0.09263657957244656,6.407914764079147,-1.1808490466815613,-2.522197958116336,0.8648648648648649,1.15625,-0.3909543886546569,-0.21321961620469085,0.13054246225133817,145.24444444444444,LOW,2026-08-04,DN,1.7699999809265137,False,True,1.15625,-0.21321961620469085,-0.13054246225133817,10.25,-1.1808490466815613,1.1808490466815613,chop,US
1785873650,29859.75,29859.75,29852.75,29856.25,416.0,2.0,421.0,254,11.0,13.0,35.0,29.0,2.0,1.0,29853.75,29855.25,20,18.15,0.12919896640826872,29900.801753127467,29956.5,29847.5,29956.5,29847.5,-156.0,413.0,11090.0,131716.0,-33.25,-4.75,-21.0,-10.0,43.63333333333333,39.916666666666664,29920.33418566192,0.08027522935779817,6.005509641873279,-1.076167081787978,-2.4546420455904814,1.1818181818181819,0.8461538461538461,-0.25052192066805845,-0.48128342245989303,0.03724075743913435,71.82608695652173,LOW,2026-08-04,UP,6.377000093460083,True,False,0.8461538461538461,-0.48128342245989303,-0.03724075743913435,4.75,-1.076167081787978,1.076167081787978,chop,ON
1785873990,29943.25,29949.5,29942.5,29948.75,366.0,55.0,359.0,233,20.0,13.0,45.0,89.0,1.0,2.0,29947.5,29948.25,20,23.725,0.062325581395348835,29899.246355770425,29956.5,29847.5,29956.5,29847.5,322.0,193.0,4567.0,136715.0,21.75,26.25,0.0,-2.0,20.266666666666666,20.816666666666666,29909.12962120074,0.9288990825688074,4.594309799789252,-0.4165759928478431,2.086560346873551,0.65,1.5384615384615385,-0.09607686148919135,0.0,0.042259689073790234,7.08256880733945,HIGH,2026-08-04,DN,8.753000020980835,True,False,0.65,-0.09607686148919135,0.042259689073790234,26.25,0.4165759928478431,0.4165759928478431,chop,ON
1785874505,29877.5,29879.75,29812.0,29816.5,1724.0,-657.0,1669.0,834,6.0,9.0,32.0,25.0,2.0,2.0,29814.0,29819.0,20,23.5,0.11557788944723618,29894.106764378143,29956.5,29812.0,29956.5,29812.0,-729.0,-728.0,2955.0,131874.0,-102.25,-88.5,-18.0,-8.0,18.983333333333334,18.533333333333335,29898.09542894525,0.031141868512110725,6.148936170212766,-0.16973040711092566,-3.302415505452874,1.5,0.6666666666666666,-0.4316546762589928,-0.948200175592625,-0.24636209813874788,8.134078212290502,LOW,2026-08-04,UP,2.3369998931884766,True,False,0.6666666666666666,-0.948200175592625,0.24636209813874788,88.5,-0.16973040711092566,0.16973040711092566,chop,ON
1785874565,29818.75,29820.0,29807.5,29811.75,647.0,60.0,599.0,353,9.0,9.0,15.0,24.0,1.0,1.0,29817.5,29818.5,20,28.15,0.31561892417368764,29889.175862519114,29956.5,29798.75,29956.5,29798.75,158.0,19.0,6422.0,134068.0,-5.5,-4.75,-1.0,-4.0,16.55,16.5,29898.702617232106,0.08240887480190175,5.603907637655418,-0.33842823136737243,-2.750474689844198,1.0,1.0,-0.24242424242424243,-0.060422960725075525,0.0029585798816568047,3.3043478260869565,LOW,2026-08-04,DN,15.539999961853027,False,True,1.0,-0.060422960725075525,-0.0029585798816568047,4.75,-0.33842823136737243,0.33842823136737243,trend,ON
1785874630,29789.0,29795.75,29769.0,29773.0,660.0,182.0,741.0,522,13.0,8.0,25.0,21.0,1.0,1.0,29771.75,29773.0,20,30.475,0.388180764774044,29881.552856177423,29949.5,29757.75,29956.5,29757.75,101.0,189.0,7301.0,137625.0,-3.75,-36.0,6.0,-4.0,15.633333333333333,14.766666666666667,29899.439254218916,0.07953063885267275,6.292042657916324,-0.586920362313159,-3.5620297351082084,0.6153846153846154,1.625,-0.27088036117381487,0.3837953091684435,0.02588686481303931,5.108108108108108,LOW,2026-08-04,UP,9.653000116348267,True,False,1.625,0.3837953091684435,-0.02588686481303931,36.0,-0.586920362313159,0.586920362313159,trend,ON
1785874755,29782.5,29782.5,29771.25,29775.0,205.0,14.0,186.0,119,22.0,19.0,37.0,41.0,3.0,2.0,29773.75,29775.75,20,33.7,0.3169667212220404,29874.288080418995,29949.5,29757.75,29956.5,29757.75,-40.0,-282.0,3124.0,137832.0,-23.75,-52.75,12.0,-1.0,16.533333333333335,15.433333333333334,29899.11359614015,0.08996088657105607,5.689910979228486,-0.736662187571316,-2.946233840326272,0.8636363636363636,1.1578947368421053,-0.06479481641468682,0.7258064516129031,-0.09026888604353393,5.246511627906977,LOW,2026-08-04,UP,127.74399995803833,True,False,1.1578947368421053,0.7258064516129031,0.09026888604353393,52.75,-0.736662187571316,0.736662187571316,trend,ON
1785875670,29777.5,29778.5,29774.25,29776.75,272.0,-26.0,225.0,120,21.0,30.0,44.0,54.0,2.0,1.0,29775.5,29776.25,19,32.5375,0.1831765356945213,29839.111851187634,29949.5,29757.75,29956.5,29757.75,-69.0,26.0,1732.0,77462.0,-10.75,-12.5,-1.0,4.0,22.666666666666668,22.5,29860.524353030807,0.09908735332464146,5.893200153668843,-0.6580868795443175,-1.9166147118750325,1.4285714285714286,0.7,0.17777777777777778,-0.044117647058823525,0.015011547344110854,1.9259259259259258,LOW,2026-08-04,UP,370.470999956131,True,False,0.7,-0.044117647058823525,-0.015011547344110854,12.5,-0.6580868795443175,0.6580868795443175,chop,ON
1785875730,29777.75,29777.75,29772.5,29776.5,95.0,11.0,87.0,45,33.0,39.0,71.0,72.0,9.0,8.0,29775.5,29776.5,20,32.625,0.215203426124197,29834.346571238348,29949.5,29757.75,29956.5,29757.75,-98.0,-319.0,1621.0,75241.0,3.25,-0.25,3.0,8.0,25.166666666666668,25.85,29858.370141517124,0.09778357235984354,5.8773946360153255,-0.7363546445601802,-1.7730749804857526,1.1818181818181819,0.8461538461538461,0.3094777562862669,0.11920529801324503,-0.19679210363972857,255.2,LOW,2026-08-04,UP,310.470999956131,True,False,0.8461538461538461,0.11920529801324503,0.19679210363972857,0.25,-0.7363546445601802,0.7363546445601802,chop,ON
1785875830,29783.0,29787.5,29772.75,29774.25,207.0,-47.0,274.0,116,15.0,18.0,35.0,39.0,1.0,2.0,29772.75,29773.25,19,25.3875,0.3522925130586187,29822.78555242571,29935.75,29757.75,29956.5,29757.75,-575.0,-650.0,2166.0,71694.0,-12.5,4.75,-13.0,-5.0,27.483333333333334,28.383333333333333,29857.305581683504,0.09269662921348315,7.0113244707040865,-1.3597254262055656,-1.9117893619186683,1.2,0.8333333333333334,-0.17615971814445097,-0.4730139478471801,-0.30009233610341646,113.04347826086956,LOW,2026-08-04,UP,208.25200009346008,True,False,0.8333333333333334,-0.4730139478471801,0.30009233610341646,-4.75,-1.3597254262055656,1.3597254262055656,trend,ON
1785875890,29767.5,29768.0,29765.25,29767.0,85.0,32.0,89.0,50,30.0,34.0,71.0,71.0,7.0,5.0,29766.0,29767.0,20,23.8875,0.3473684210526316,29818.386071265937,29923.75,29757.75,29956.5,29757.75,123.0,148.0,1065.0,70306.0,-9.25,-7.25,3.0,9.0,28.083333333333332,28.9,29856.748938655197,0.05572289156626506,6.949241234955521,-1.605980843087804,-2.1511699117085112,1.1333333333333333,0.8823529411764706,0.31141868512110726,0.10682492581602375,0.13896713615023473,17.939393939393938,LOW,2026-08-04,UP,73.48399996757507,True,False,0.8823529411764706,0.10682492581602375,-0.13896713615023473,7.25,-1.605980843087804,1.605980843087804,trend,ON
1785881225,29820.25,29827.25,29818.5,29825.5,211.0,6.0,141.0,66,14.0,11.0,35.0,87.0,1.0,1.0,29825.0,29825.75,15,15.8125,0.14414414414414414,29800.026992927462,29827.25,29764.5,29937.25,29757.75,-3.0,-33.0,849.0,28148.0,9.5,12.5,-6.0,0.0,14.166666666666666,13.266666666666667,29794.425674679253,0.9721115537848606,3.9683794466403164,0.3542335651041443,1.6109411587375915,0.7857142857142857,1.2727272727272727,0.0,-0.4235294117647059,-0.038869257950530034,2.4444444444444446,HIGH,2026-08-04,UP,495.2550001144409,False,True,0.7857142857142857,0.0,-0.038869257950530034,12.5,-0.3542335651041443,0.3542335651041443,chop,ON
1785881290,29829.5,29834.5,29827.75,29834.5,87.0,38.0,90.0,57,9.0,8.0,22.0,44.0,3.0,1.0,29834.5,29835.5,17,15.8125,0.264804469273743,29802.920694439566,29837.0,29764.5,29923.75,29757.75,-44.0,-39.0,1426.0,28466.0,1.25,11.75,-59.0,-3.0,15.816666666666666,13.0,29794.52156784188,0.9655172413793104,4.58498023715415,0.5311700615138294,1.9971102330708976,0.8888888888888888,1.125,-0.23076923076923078,-3.730242360379347,-0.0273492286115007,3.0588235294117645,HIGH,2026-08-04,DN,39.4539999961853,True,False,0.8888888888888888,-0.23076923076923078,-0.0273492286115007,11.75,-0.5311700615138294,0.5311700615138294,chop,ON
1785881415,29828.25,29832.75,29828.0,29831.5,102.0,57.0,93.0,66,26.0,12.0,50.0,34.0,3.0,1.0,29830.5,29831.25,15,16.55,0.17279821627647715,29805.80955461603,29837.0,29775.5,29923.75,29757.75,35.0,-13.0,589.0,27431.0,4.25,12.5,7.0,-3.0,17.316666666666666,13.416666666666666,29795.319867225502,0.9105691056910569,3.716012084592145,0.6338179692161481,1.5522927724453568,0.46153846153846156,2.1666666666666665,-0.2236024844720497,0.40423484119345526,-0.022071307300509338,0.9629629629629629,HIGH,2026-08-04,UP,597.2860000133514,False,True,0.46153846153846156,-0.2236024844720497,-0.022071307300509338,12.5,-0.6338179692161481,0.6338179692161481,chop,ON
1785881475,29829.75,29832.25,29828.75,29831.75,40.0,11.0,41.0,27,22.0,16.0,52.0,51.0,1.0,1.0,29831.25,29832.0,13,15.875,0.1412037037037037,29806.799019420447,29837.0,29775.5,29920.75,29757.75,-4.0,-9.0,459.0,26160.0,2.0,0.25,6.0,-7.0,18.416666666666668,14.666666666666666,29795.28939333497,0.9146341463414634,3.874015748031496,0.7250158164080042,1.5717153120978449,0.7272727272727273,1.375,-0.4772727272727273,0.32579185520361986,-0.0196078431372549,7.2,HIGH,2026-08-04,UP,537.2860000133514,False,True,0.7272727272727273,-0.4772727272727273,-0.0196078431372549,0.25,-0.7250158164080042,0.7250158164080042,chop,ON
1785881570,29830.5,29832.0,29829.5,29832.0,32.0,-17.0,31.0,17,26.0,22.0,59.0,67.0,1.0,3.0,29831.75,29832.5,11,15.2875,0.10494571773220748,29807.59782652405,29837.0,29775.5,29920.75,29757.75,25.0,72.0,398.0,24863.0,2.5,1.75,-2.0,-3.0,19.533333333333335,17.183333333333334,29795.077612034438,0.9186991869918699,4.02289452166803,0.8189837769164497,1.5962173982633991,0.8461538461538461,1.1818181818181819,-0.1745877788554801,-0.10238907849829351,0.18090452261306533,26.181818181818183,HIGH,2026-08-04,UP,442.28600001335144,False,True,0.8461538461538461,-0.1745877788554801,0.18090452261306533,1.75,-0.8189837769164497,0.8189837769164497,chop,ON
1785881630,29832.0,29833.0,29831.75,29831.75,9.0,5.0,9.0,6,31.0,15.0,71.0,49.0,4.0,2.0,29831.5,29832.25,8,14.9625,0.14738124238733252,29808.08841907936,29837.25,29775.5,29920.75,29757.75,8.0,113.0,487.0,24010.0,-2.0,-0.25,-1.0,-4.0,21.6,18.966666666666665,29794.922681409367,0.9109311740890689,4.1269841269841265,0.8799156337504667,1.5813922085641723,0.4838709677419355,2.066666666666667,-0.210896309314587,-0.046296296296296294,0.23203285420944558,90.4,HIGH,2026-08-04,UP,382.2850000858307,False,True,0.4838709677419355,-0.210896309314587,0.23203285420944558,-0.25,-0.8799156337504667,0.8799156337504667,chop,ON
1785881690,29836.0,29836.25,29835.0,29836.25,31.0,6.0,32.0,25,19.0,24.0,53.0,72.0,3.0,1.0,29835.25,29836.25,12,14.875,0.17428924598269468,29809.02787707813,29837.25,29775.5,29917.0,29757.75,-14.0,8.0,376.0,23216.0,2.5,4.5,-6.0,-3.0,22.716666666666665,20.35,29795.815917804535,0.9838056680161943,4.151260504201681,0.8881989427626489,1.830058683823215,1.263157894736842,0.7916666666666666,-0.14742014742014742,-0.2641232575201761,0.02127659574468085,1.4545454545454546,HIGH,2026-08-04,DN,479.34800004959106,True,False,1.263157894736842,-0.14742014742014742,0.02127659574468085,4.5,-0.8881989427626489,0.8881989427626489,chop,ON
